证券代码,证券简称,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA
300232.SZ,洲明科技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8984,,,,62.4707,,,,47.1673,5.033,6.3562,9.9456,12.7417,0.311,2.9587,3.3124,4.0858,0.7463,1.9867,4.5575,5.7235,0.8513,3.978,6.867,9.8541,1.1922,8.4785,13.7835,13.5529,1.9381,6.1959,11.7922,13.0962,3.0783,8.6628,13.2978,17.1991,0.1071,0.3121,0.0601,0.864,0.776,0.6789,0.7052,0.945,0.1657,0.2283,0.4843,0.128,0.2786,0.2721,0.3669,0.5343,0.5279,0.5636,0.1325,0.2886,0.0508,0.4392,0.6615,0.178,0.249,0.7377,0.97,0.6261,0.6669,0.92,0.5649,0.1723,0.5819,0.306,0.4062,0.8831,0.7265,0.4452,0.3546,0.9079,0.3174,0.5199,0.8265,0.5044,0.0755,0.4997,0.0004,0.9284,0.7722,0.5821,0.4362,0.498,0.7302,0.3934,0.7212,0.9647,0.1978,0.5726,0.2856,0.1725,0.1215,0.7223,0.9143,0.2238,0.5333,0.0619,0.4538,0.3056,0.4702,0.3979,0.7099,0.4707,0.3626,0.7137,0.9283,0.7712,0.0063,0.901,0.2151,0.6186,0.3612,0.6244,0.4466,0.9881,0.051,0.3523,0.4279,0.7833,0.7167,0.3049,0.4757,0.1946
300233.SZ,金城医药,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.223,,,,32.9148,,,,31.8559,6.6223,6.3263,6.8613,8.3934,0.1364,1.3523,2.8116,4.3022,1.4525,2.9046,4.1561,6.4685,1.97,5.0002,7.2537,10.1667,3.3848,7.4671,10.8435,14.1937,3.1287,5.649,7.3843,11.6802,2.1264,4.8764,6.8163,10.8018,0.3477,0.3969,0.8095,0.1425,0.1765,0.4556,0.7553,0.8481,0.4797,0.5941,0.4491,0.9101,0.7402,0.7129,0.2868,0.7712,0.7625,0.7035,0.662,0.8857,0.1401,0.8624,0.9138,0.6143,0.0611,0.7018,0.4016,0.7703,0.2153,0.0825,0.4793,0.4633,0.7012,0.1025,0.6317,0.7122,0.3395,0.6292,0.6014,0.8581,0.2951,0.7604,0.684,0.7366,0.1841,0.4045,0.0515,0.6851,0.4515,0.6691,0.659,0.7294,0.1338,0.7401,0.0826,0.8577,0.9906,0.2096,0.0027,0.5254,0.9039,0.674,0.428,0.6614,0.7855,0.8548,0.9212,0.2977,0.4155,0.1808,0.5691,0.8031,0.145,0.5687,0.7419,0.0511,0.486,0.994,0.5604,0.5674,0.412,0.7591,0.1012,0.2983,0.5175,0.2437,0.3285,0.7379,0.3733,0.1291,0.1352,0.3947
300234.SZ,开尔新材,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9914,,,,18.8681,,,,30.7036,9.2895,10.3697,14.5303,17.8016,3.2546,4.4293,5.8713,6.863,2.0182,4.7521,8.1799,12.348,5.2354,12.0832,18.2056,21.9428,4.7375,9.9944,11.7541,11.894,1.3659,1.9441,3.2066,3.5833,-0.2274,0.0614,0.1985,-0.6088,0.3749,0.7057,0.1706,0.3321,0.5627,0.1229,0.4456,0.4626,0.827,0.1361,0.3559,0.4597,0.2353,0.2652,0.6512,0.3517,0.4277,0.339,0.0441,0.6696,0.0349,0.0249,0.2634,0.2685,0.5724,0.7935,0.739,0.414,0.4666,0.3842,0.5508,0.7657,0.3197,0.8248,0.1775,0.4304,0.8833,0.7356,0.3255,0.0429,0.2552,0.2383,0.073,0.778,0.5057,0.9655,0.66,0.7972,0.0174,0.5773,0.4555,0.3029,0.9889,0.5721,0.3359,0.2782,0.3711,0.8596,0.4232,0.9735,0.9891,0.2843,0.2905,0.9834,0.0395,0.0737,0.9865,0.6968,0.0191,0.7493,0.0877,0.5224,0.306,0.1252,0.898,0.244,0.6625,0.8066,0.3867,0.1323,0.5779,0.4605,0.4715,0.0597,0.9473,0.929,0.5528,0.206,0.8698,0.1482,0.2503,0.9793
300235.SZ,方直科技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8214,,,,69.43,,,,59.7103,,,,52.4997,12.748,5.152,10.754,13.6678,3.0392,2.8325,6.6209,7.2766,3.1208,3.4813,7.6643,7.585,3.0156,3.1624,7.3257,6.6572,3.5799,3.2341,6.9105,6.3514,2.5958,1.4374,5.2667,5.1557,1.585,-0.4425,2.5094,1.899,0.1661,0.1764,0.7241,0.113,0.4759,0.8032,0.2254,0.1164,0.7644,0.5676,0.1057,0.0956,0.6735,0.0422,0.2877,0.2577,0.1039,0.8632,0.855,0.9024,0.8018,0.3503,0.1944,0.5712,0.3208,0.6273,0.6341,0.5195,0.9118,0.4644,0.287,0.3705,0.1642,0.7969,0.2512,0.6245,0.9132,0.8887,0.9417,0.0177,0.1095,0.4361,0.1685,0.655,0.356,0.4805,0.394,0.4985,0.7898,0.6828,0.2333,0.6799,0.8194,0.1274,0.4747,0.6277,0.6052,0.2957,0.4294,0.1591,0.2183,0.0593,0.4174,0.9687,0.9861,0.0559,0.0567,0.6217,0.7257,0.8546,0.7466,0.0888,0.4426,0.0902,0.9114,0.2586,0.8335,0.9707,0.8677,0.4946,0.5429,0.4305,0.2867,0.3608,0.3521,0.0553,0.0196,0.0798,0.3582,0.5499,0.8046,0.653
300236.SZ,上海新阳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9457,,,,32.625,,,,33.4717,5.9729,8.1704,11.7619,16.4573,2.0834,5.0259,7.6721,10.8733,1.8604,4.5314,3.8147,7.5411,1.0895,3.8227,5.8782,8.2665,0.8351,2.748,4.3163,4.8082,1.5258,2.7195,3.9595,5.0662,1.441,2.7756,4.5359,5.6879,0.8818,0.6479,0.9984,0.9613,0.4761,0.5973,0.2245,0.7262,0.3872,0.0026,0.8428,0.1422,0.3141,0.5047,0.3321,0.039,0.6539,0.3398,0.4538,0.9691,0.5931,0.4413,0.2139,0.1073,0.9863,0.1162,0.936,0.7292,0.0125,0.7082,0.5552,0.9108,0.7208,0.3574,0.2385,0.5506,0.8635,0.6173,0.6556,0.2616,0.8612,0.9626,0.0676,0.0189,0.1788,0.4596,0.1922,0.9105,0.0175,0.3724,0.1207,0.4095,0.9242,0.3301,0.1108,0.8255,0.5856,0.8416,0.188,0.4671,0.0061,0.3908,0.3192,0.6991,0.6999,0.4481,0.292,0.5235,0.7048,0.2834,0.4088,0.9208,0.7082,0.8038,0.9307,0.3438,0.2893,0.1279,0.7957,0.3572,0.5307,0.9285,0.4374,0.9647,0.2067,0.2534,0.8017,0.5068,0.1529,0.669,0.9516,0.1874
300237.SZ,美晨生态,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1301,,,,41.8527,,,,55.3255,,,45.4614,54.094,11.9297,8.57,10.6381,13.3221,2.1958,3.2415,3.6814,3.3053,1.112,3.6855,4.7635,5.6538,1.7679,4.4376,4.8718,11.4282,1.6451,4.3159,7.958,12.1225,1.8942,6.7445,10.4057,18.3535,2.8803,8.653,13.0958,20.8546,0.5851,0.3858,0.7779,0.6053,0.4942,0.19,0.679,0.3552,0.2596,0.2708,0.0399,0.7952,0.5995,0.4433,0.1843,0.9822,0.5789,0.6329,0.8991,0.0482,0.2637,0.6281,0.8011,0.9417,0.8109,0.4793,0.7222,0.5315,0.8018,0.7541,0.2664,0.7764,0.9661,0.6628,0.9152,0.0584,0.8709,0.1289,0.3606,0.1436,0.9738,0.8562,0.7592,0.2705,0.3083,0.7381,0.5497,0.7288,0.5331,0.5297,0.9817,0.8051,0.7782,0.8096,0.0015,0.4812,0.0046,0.5115,0.2283,0.7529,0.4367,0.2599,0.0859,0.6552,0.4528,0.4394,0.946,0.6643,0.3297,0.8462,0.0163,0.4644,0.8097,0.6406,0.4476,0.0489,0.4104,0.845,0.6004,0.7445,0.7321,0.8747,0.529,0.7002,0.8936,0.6093,0.9802,0.4114,0.9944,0.4984,0.4377,0.3964
300238.SZ,冠昊生物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5967,,,,24.6002,,,,25.3005,,,,29.1433,1.589,4.3746,7.5064,13.9922,2.8157,4.7117,6.2453,8.3508,1.6517,3.2993,5.3239,8.5216,1.6709,3.1954,5.5881,9.7309,1.6803,3.193,5.7324,11.39,1.428,2.6232,3.1893,6.6394,0.8447,1.8423,3.5715,4.502,0.3451,0.6231,0.8454,0.7311,0.7605,0.8506,0.38,0.0436,0.5387,0.7757,0.7996,0.8241,0.833,0.872,0.6048,0.53,0.2592,0.5841,0.9297,0.2776,0.5628,0.9598,0.54,0.8707,0.5492,0.1007,0.615,0.6044,0.5522,0.5357,0.73,0.2895,0.8105,0.2627,0.5859,0.5017,0.268,0.2258,0.8456,0.4356,0.7043,0.1038,0.9039,0.9396,0.615,0.5827,0.2957,0.3597,0.7982,0.8887,0.7666,0.0852,0.6552,0.4525,0.7492,0.1374,0.9987,0.0417,0.369,0.3568,0.3598,0.4357,0.5311,0.4283,0.7021,0.9307,0.2145,0.8197,0.6258,0.8961,0.9545,0.0545,0.3732,0.2454,0.4449,0.0724,0.4475,0.1737,0.9672,0.9143,0.525,0.5376,0.1466,0.738,0.4119,0.4559,0.9992,0.8954,0.619,0.8167,0.6533,0.0399
300239.SZ,东宝生物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1533,,,,11.4523,,,,19.3859,3.4923,6.1979,7.3512,11.7924,1.9472,4.884,7.7223,11.4137,4.5462,7.5762,10.1381,12.6253,0.994,1.2676,0.924,1.4127,0.7739,1.1783,1.5304,1.1249,0.4591,1.1804,1.8381,2.6978,0.7924,1.6882,2.1608,3.0949,0.0573,0.6938,0.2309,0.311,0.6786,0.5215,0.6994,0.6701,0.0166,0.4302,0.4493,0.3956,0.4565,0.5055,0.3078,0.9222,0.1185,0.3173,0.0843,0.3448,0.8458,0.7017,0.6802,0.6056,0.1699,0.842,0.0127,0.4433,0.3501,0.3546,0.951,0.5162,0.1209,0.691,0.4183,0.5867,0.8626,0.0754,0.297,0.4526,0.0598,0.5875,0.9812,0.9446,0.8536,0.417,0.3048,0.382,0.9693,0.9356,0.0926,0.812,0.1071,0.5468,0.7607,0.2555,0.4415,0.5885,0.3564,0.9364,0.4809,0.336,0.326,0.1472,0.7177,0.1155,0.8725,0.2622,0.0249,0.433,0.0485,0.3721,0.29,0.9169,0.4962,0.7106,0.4022,0.3052,0.0436,0.8943,0.5595,0.7721,0.921,0.9102,0.9939,0.0033,0.9789,0.3826,0.3128,0.3881,0.5624,0.831
300240.SZ,飞力达,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2586,,,,25.9522,,,,23.5312,,,26.4659,36.8935,5.4375,7.0765,11.3556,16.0602,1.1637,5.196,8.5968,11.6518,1.1529,3.5678,4.701,5.6134,0.7053,2.0459,3.3732,3.5154,0.951,2.2783,3.7877,4.4749,1.2308,3.3134,6.1418,6.5483,1.505,3.7089,6.1366,6.7842,0.3823,0.7233,0.7844,0.5786,0.2239,0.3774,0.9543,0.9307,0.6335,0.0287,0.732,0.9519,0.6419,0.4395,0.2837,0.7697,0.0821,0.269,0.5417,0.6319,0.283,0.7049,0.5194,0.6359,0.0721,0.7611,0.9605,0.207,0.6345,0.4662,0.6373,0.509,0.0735,0.7447,0.484,0.9739,0.7528,0.6719,0.5107,0.0231,0.6518,0.6228,0.5359,0.0241,0.4472,0.8518,0.8685,0.6407,0.0909,0.4394,0.121,0.6028,0.2085,0.1153,0.0414,0.5412,0.1164,0.9656,0.0148,0.6769,0.102,0.9797,0.7303,0.5647,0.6146,0.2052,0.5716,0.9427,0.8221,0.9959,0.5557,0.2725,0.8668,0.9731,0.0531,0.0054,0.7094,0.6623,0.0343,0.8628,0.4309,0.4402,0.2981,0.9802,0.0058,0.9951,0.5281,0.632,0.8632,0.6014,0.5274,0.3387
300241.SZ,瑞丰光电,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0566,,,,20.0573,,,,25.199,5.0291,9.9176,8.0787,9.5899,1.0013,3.9841,7.1348,9.1196,1.5675,4.7601,8.078,9.9503,1.1736,3.401,6.4168,3.8305,1.3275,3.3682,4.2764,5.1177,2.0481,2.8931,5.3209,5.9443,1.9428,4.2357,8.0692,11.9285,0.0433,0.7465,0.4835,0.1687,0.2771,0.7346,0.575,0.6207,0.4982,0.1662,0.1923,0.7305,0.7502,0.136,0.2228,0.3104,0.6618,0.8038,0.0383,0.1809,0.1127,0.1238,0.6178,0.0783,0.6321,0.4395,0.2236,0.6026,0.5793,0.8909,0.5998,0.6956,0.2771,0.76,0.7088,0.0523,0.6405,0.7224,0.699,0.8028,0.5979,0.428,0.9899,0.0928,0.6562,0.7437,0.1088,0.193,0.0756,0.0528,0.9924,0.188,0.0381,0.3307,0.0434,0.5517,0.5452,0.1506,0.7709,0.8544,0.1932,0.6081,0.89,0.0274,0.2519,0.4027,0.3003,0.0398,0.3011,0.7133,0.6235,0.0315,0.7381,0.5298,0.9697,0.3082,0.3946,0.3078,0.7539,0.6265,0.5207,0.2961,0.1753,0.0843,0.9397,0.0037,0.7203,0.6374,0.2089,0.4052,0.0377,0.2575
300242.SZ,佳云科技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0241,,,,24.9741,,,,25.8163,2.2929,8.2564,8.3116,12.4017,0.0738,1.7137,1.4588,1.2966,-0.5718,-2.8243,-6.4444,-11.1457,0.0221,0.5935,0.7101,1.6075,0.9225,2.7988,4.5729,5.0019,2.9337,5.6197,7.2466,8.9115,3.0321,4.8466,6.9861,8.7022,0.4432,0.4151,0.841,0.0378,0.7894,0.2402,0.2011,0.781,0.7262,0.4329,0.9396,0.2032,0.9478,0.2898,0.4914,0.3727,0.1246,0.9305,0.8995,0.9876,0.8474,0.7657,0.326,0.0808,0.9304,0.4179,0.974,0.4721,0.7818,0.3225,0.862,0.0377,0.5141,0.1744,0.7895,0.895,0.6729,0.5218,0.1956,0.3361,0.6868,0.8444,0.5695,0.096,0.1896,0.2308,0.3385,0.725,0.434,0.1252,0.4538,0.7225,0.4237,0.0976,0.0731,0.0448,0.582,0.0846,0.171,0.7634,0.0438,0.994,0.9594,0.6132,0.6869,0.0448,0.1895,0.5034,0.4609,0.243,0.5961,0.0996,0.3692,0.4651,0.3865,0.0767,0.3639,0.5813,0.1995,0.6484,0.7913,0.4662,0.4951,0.0537,0.662,0.0149,0.6035,0.6406,0.5289,0.1095,0.5116,0.4824
300243.SZ,瑞丰高材,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.644,,,,63.6593,,,,46.9167,6.0107,21.1129,15.1746,17.2573,2.288,6.7319,8.7802,9.7761,1.5,4.1205,6.397,7.4483,1.1777,4.2718,6.8796,8.556,1.8559,5.477,7.6191,10.6307,1.6788,3.2891,4.7697,3.7598,0.9676,3.0355,4.6412,6.1765,0.3144,0.0742,0.7368,0.7989,0.9592,0.914,0.0808,0.1555,0.2853,0.6623,0.2447,0.1082,0.6973,0.603,0.3113,0.604,0.3822,0.8261,0.7357,0.6602,0.933,0.7401,0.8597,0.305,0.6596,0.8438,0.9698,0.6346,0.1389,0.4552,0.9844,0.0999,0.0318,0.7198,0.4471,0.7384,0.0985,0.5618,0.3316,0.204,0.7494,0.5636,0.8176,0.8553,0.3016,0.2478,0.1288,0.2605,0.7546,0.8102,0.4644,0.0268,0.1876,0.1677,0.9339,0.8185,0.3888,0.7337,0.058,0.9975,0.879,0.4151,0.726,0.867,0.5305,0.266,0.3025,0.5206,0.4564,0.3648,0.1529,0.7772,0.1669,0.4249,0.3959,0.4345,0.7146,0.1007,0.5939,0.3806,0.1385,0.3225,0.6693,0.8824,0.2347,0.3814,0.8334,0.899,0.457,0.1885,0.5566,0.1011
300244.SZ,迪安诊断,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1535,,,,26.4798,,,,25.2129,6.006,13.8751,10.0764,13.7048,2.575,6.5047,8.7439,12.3666,2.9746,8.6171,11.5473,15.8582,3.2317,10.1867,14.5805,19.7666,3.7497,11.6549,16.0051,21.7032,2.7583,9.2945,12.6721,17.4324,2.7286,8.5905,11.3078,15.7485,0.908,0.541,0.0532,0.7087,0.1836,0.7307,0.7879,0.9542,0.0083,0.2205,0.5001,0.8396,0.5523,0.3054,0.0617,0.6513,0.6125,0.2506,0.1644,0.7627,0.2197,0.3458,0.2265,0.7723,0.2651,0.3022,0.9667,0.5554,0.0464,0.3342,0.0455,0.7963,0.2924,0.9116,0.301,0.4088,0.4434,0.2628,0.971,0.1759,0.4713,0.4223,0.9785,0.5085,0.6735,0.046,0.3173,0.8043,0.8071,0.3852,0.8535,0.0472,0.9116,0.7989,0.0889,0.7386,0.2106,0.4687,0.1884,0.2538,0.9978,0.1909,0.8086,0.4801,0.6281,0.9368,0.5932,0.814,0.4597,0.9124,0.4829,0.9939,0.5204,0.7737,0.246,0.8121,0.2415,0.3987,0.2147,0.1822,0.2458,0.187,0.8378,0.3757,0.448,0.2968,0.6013,0.7559,0.8181,0.0248,0.2523,0.9986
300245.SZ,天玑科技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4224,,,,44.2889,,,,45.8074,,,,46.6017,9.924,19.8491,13.377,17.8104,1.3333,3.7065,6.4659,9.5977,1.4367,4.1628,6.8439,10.9002,1.1532,4.0102,6.7216,11.4218,1.2013,3.8979,5.2683,6.6975,0.9438,5.3075,6.7053,8.1585,0.8472,5.7332,6.8832,5.227,0.0159,0.7875,0.7092,0.4314,0.2518,0.227,0.9014,0.4432,0.62,0.0278,0.652,0.896,0.2304,0.4723,0.7722,0.0003,0.027,0.7888,0.7796,0.3535,0.5631,0.8544,0.7981,0.5869,0.1866,0.728,0.3549,0.6204,0.1155,0.2406,0.524,0.417,0.2505,0.5787,0.9573,0.8828,0.1118,0.6254,0.6828,0.8862,0.9775,0.2624,0.084,0.6577,0.5724,0.3604,0.6743,0.5662,0.5817,0.5709,0.8663,0.5535,0.6656,0.1874,0.4901,0.6988,0.8089,0.7156,0.9395,0.8213,0.1777,0.7154,0.9089,0.8245,0.8558,0.1081,0.6187,0.8306,0.9464,0.9218,0.2043,0.6702,0.6978,0.743,0.7942,0.501,0.8597,0.5393,0.8746,0.9564,0.5862,0.2525,0.6249,0.3477,0.4514,0.1197,0.2772,0.3271,0.4943,0.1552,0.0884,0.6156
300246.SZ,宝莱特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7017,,,,35.964,,,,42.0616,,18.0155,10.5833,15.2056,1.041,3.9475,6.9491,10.0727,1.4512,4.3757,6.9155,7.6581,1.864,3.9519,5.7387,8.4908,1.5896,2.0054,6.1662,5.6951,3.236,6.6913,11.6818,15.0361,3.6169,7.9784,11.542,11.8653,0.2918,0.3269,0.8849,0.1513,0.385,0.4493,0.4374,0.8654,0.4001,0.1336,0.1727,0.8653,0.6723,0.6157,0.546,0.0547,0.7217,0.2546,0.4151,0.8645,0.7804,0.7747,0.4524,0.8414,0.8959,0.9717,0.8608,0.621,0.8912,0.1108,0.5072,0.5399,0.6821,0.3342,0.9859,0.1956,0.8798,0.7176,0.3816,0.833,0.5439,0.9338,0.2077,0.5639,0.7547,0.4203,0.5727,0.275,0.1939,0.0315,0.3829,0.2171,0.916,0.9287,0.2085,0.6175,0.7293,0.5038,0.8363,0.8018,0.3706,0.0867,0.3594,0.8016,0.2739,0.0696,0.5719,0.7401,0.2295,0.0401,0.2381,0.6549,0.3575,0.4531,0.1301,0.3951,0.823,0.4428,0.4701,0.5756,0.4702,0.5793,0.9195,0.3443,0.3561,0.0143,0.3146,0.6312,0.6134,0.475,0.6988,0.0856
300247.SZ,乐金健康,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6668,,,,27.9569,,,,25.5494,,13.1396,,26.596,,,,23.8665,,8.0407,7.4512,11.637,1.0726,2.2079,2.2055,3.3927,1.1172,1.889,1.894,2.8258,1.1141,1.8994,1.9957,3.0994,1.0054,1.7175,1.3854,3.8336,0.562,1.0473,2.2265,4.5237,0.7031,1.4768,2.1403,2.8549,0.4714,0.8877,0.002,0.8696,0.5912,0.1116,0.008,0.2412,0.1799,0.8146,0.7405,0.5774,0.0042,0.4788,0.1703,0.6578,0.0183,0.761,0.8379,0.779,0.1587,0.1395,0.2799,0.4248,0.1149,0.7364,0.0497,0.2721,0.9677,0.8127,0.117,0.1286,0.4625,0.6007,0.9204,0.4126,0.3369,0.9806,0.002,0.4867,0.1772,0.0459,0.2378,0.7392,0.1046,0.6422,0.7191,0.7291,0.0365,0.5499,0.0302,0.6412,0.1287,0.7557,0.8257,0.0364,0.0206,0.3724,0.3312,0.6765,0.0917,0.946,0.6308,0.3652,0.695,0.7972,0.0894,0.9249,0.9014,0.6979,0.8369,0.752,0.1463,0.9122,0.7032,0.1803,0.5435,0.7532,0.0356,0.5337,0.3023,0.9563,0.047,0.0761,0.0665,0.3266,0.9783,0.6323,0.7788,0.6331,0.8866,0.9281
300248.SZ,新开普,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3903,,,,38.1507,,,,38.4717,,3.947,7.2093,14.5501,0.4536,1.4048,5.2516,8.873,0.236,0.0572,1.7769,4.9457,-0.5253,0.2033,3.5785,7.2379,-0.4788,0.0481,3.5588,8.9802,0.6638,1.1482,3.5342,8.4508,0.2249,1.8391,3.7401,9.3473,0.7962,0.4978,0.1623,0.3008,0.8561,0.4039,0.7299,0.9101,0.0939,0.0565,0.9388,0.201,0.0742,0.1312,0.4786,0.8274,0.4854,0.784,0.1749,0.4227,0.4107,0.6323,0.2013,0.392,0.1167,0.8301,0.0078,0.9687,0.3241,0.2249,0.6121,0.5707,0.0362,0.3888,0.6923,0.5329,0.8271,0.1063,0.9697,0.9718,0.5605,0.8986,0.3943,0.5453,0.0964,0.0275,0.0009,0.813,0.2525,0.3942,0.5375,0.1119,0.5758,0.2114,0.8854,0.5849,0.2034,0.5366,0.3467,0.1837,0.3699,0.4494,0.8473,0.0791,0.1505,0.1184,0.492,0.4352,0.9396,0.7998,0.2187,0.723,0.7075,0.2977,0.2234,0.1118,0.3951,0.7833,0.6129,0.9913,0.4214,0.2313,0.3948,0.1483,0.1929,0.5894,0.6241,0.578,0.7859,0.4228,0.3598,0.7443
300249.SZ,依米康,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4774,,,,29.3048,,,,29.0273,,14.4637,9.2103,12.5497,1.0699,3.8703,4.3614,6.041,0.6762,2.0599,1.6984,1.5585,-1.6698,0.8924,1.0253,1.9389,-0.6727,-1.4204,-1.461,2.145,0.2048,1.5516,3.0458,6.4144,-1.5081,3.3276,5.229,12.5911,0.7455,0.5807,0.8045,0.7937,0.8697,0.8826,0.7562,0.4653,0.528,0.9901,0.2703,0.1054,0.2248,0.7997,0.3877,0.2327,0.7813,0.9237,0.7405,0.3933,0.4126,0.5429,0.5977,0.4844,0.1704,0.9921,0.6115,0.791,0.4749,0.1157,0.1914,0.7638,0.518,0.1446,0.0266,0.1941,0.2452,0.6353,0.7823,0.0974,0.9877,0.4462,0.183,0.8966,0.8904,0.8145,0.7637,0.5698,0.6511,0.2462,0.2484,0.9574,0.2656,0.3144,0.2973,0.4792,0.8524,0.8847,0.0672,0.4646,0.3262,0.5213,0.9886,0.1564,0.2442,0.1769,0.9894,0.2633,0.6026,0.1752,0.0816,0.4551,0.4224,0.5199,0.207,0.85,0.1272,0.5924,0.7354,0.0811,0.1726,0.5425,0.8075,0.2472,0.0508,0.3985,0.2262,0.3974,0.8469,0.4335,0.9726,0.7108
300250.SZ,初灵信息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0807,,,,53.6034,,,,48.5537,,19.8347,10.9499,16.5937,1.7182,4.0429,5.5748,7.139,1.8297,4.3165,6.0936,7.6968,1.2411,3.6017,5.3894,8.2148,-0.6371,1.7457,4.0952,11.7723,0.6015,4.2006,6.1982,11.1042,-0.8731,0.8273,3.1849,4.6819,0.0556,0.4859,0.4567,0.1313,0.728,0.5321,0.2097,0.4775,0.097,0.8258,0.5255,0.0193,0.8535,0.3711,0.2911,0.0722,0.8254,0.2621,0.2681,0.0408,0.6448,0.6601,0.1864,0.9005,0.5449,0.0557,0.4304,0.3481,0.5979,0.0175,0.7172,0.5886,0.3077,0.1448,0.1531,0.7799,0.1285,0.591,0.7127,0.3424,0.5775,0.3639,0.9175,0.1189,0.2707,0.2965,0.4333,0.2108,0.6226,0.6872,0.74,0.5311,0.4622,0.4595,0.8807,0.9275,0.8811,0.5523,0.8012,0.8485,0.6243,0.1017,0.7163,0.0808,0.3307,0.3859,0.7529,0.3331,0.852,0.1809,0.1433,0.5307,0.8702,0.8194,0.8188,0.4054,0.994,0.9976,0.5319,0.5986,0.1405,0.3983,0.0125,0.5314,0.9485,0.4655,0.1776,0.2788,0.7604,0.4754,0.4428,0.3727
